name,logAge,logMass
FSR_0255,7.9,1.6901960800285136
Wit_4,8.0,2.0354297381845483
FSR_0270,8.255,1.7596678446896306
NGC_1193,9.3,1.130333768495006
CBJC_4,7.7,1.6766936096248666
Berkeley_15,9.4,1.8836614351536176
NGC_956,9.1,1.414973347970818
ASCC_13,7.71,3.3960000000000004
Ruprecht_148,7.725,1.3222192947339193
FSR_0616,9.23,1.3617278360175928
FSR_0736,9.335,1.6483600109809315
CBJC_7,7.915,0.9030899869919435
FSR_0273,8.745,1.9934362304976116
Basel_14,8.805,1.6074550232146685
ASCC_11,8.345,2.158
CBJC_8,8.2,1.9030899869919435
Berkeley_11,8.7,1.9731278535996986
NGC_6989,8.75,2.2889196056617265
NGC_1605,7.61,1.845098040014257
Berkeley_18,9.63,2.0549958615291417
Patchick_3,8.905,1.9319661147281726
FSR_0260,8.93,1.4983105537896004
FSR_0716,8.805,1.4913616938342726
NGC_7039,8.655,2.7689999999999997
FSR_0702,8.9,1.2671717284030137
NGC_7093,8.5,1.7323937598229686
Barkhatova_1,8.72,1.9661417327390327
Berkeley_89,9.2,2.0737183503461227
FSR_0686,7.5,1.9444826721501687
FSR_0241,9.1,1.255272505103306
Basel_12,8.925,1.8129133566428555
FSR_0254,7.265,1.6989700043360187
ASCC_124,8.195,1.8659999999999999
NGC_7062,8.84,1.8325089127062364
NGC_6811,8.805,2.8989999999999996
NGC_1883,8.545,1.4548448600085102
Basel_13,8.96,2.019116290447073
NGC_7209,8.629,2.444
ASCC_23,8.485,2.1630000000000003
MWSC_5370,9.35,1.0606978403536116
Berkeley_90,8.3,1.667452952889954
Juchert_20,8.225,1.5378190950732742
FSR_0275,8.91,1.9030899869919435
ASCC_119,8.791,2.269
SAI_141,8.6,1.462397997898956
FSR_0305,9.06,1.4393326938302626
NGC_7082,8.002,3.595
FSR_0293,9.225,1.5563025007672873
Teutsch_156,8.785,1.9493900066449128
MWSC_5371,9.035,1.3222192947339193
NGC_1245,9.025,2.3710678622717363
IC_5146,6.0,0.9542425094393249
FSR_0303,8.95,1.6857417386022637
FSR_0707,9.115,1.550228353055094
NGC_1798,9.3,1.9493900066449128
IC_1369,8.54,1.99563519459755
FSR_0274,7.8,2.1658376246901283
NGC_7067,8.1,1.6857417386022637
FSR_0282,9.24,1.8603380065709938
Berkeley_88,8.815,1.3117538610557542
FSR_0371,8.7,1.724275869600789
FSR_0291,8.755,1.6580113966571124
NGC_7092,8.568999999999999,2.27
Berkeley_91,8.4,1.7817553746524688
Aveni-Hunter_1,8.186,2.55
FSR_0674,8.56,1.5622928644564746
Melotte_20,7.7,3.863
Basel_15,8.6,1.2671717284030137
FSR_0318,8.804,1.423245873936808
Platais_1,8.2,1.7708520116421442
FSR_0288,8.47,1.8095597146352678
NGC_7686,9.052999999999999,1.3117538610557542
Patchick_89,9.2,1.130333768495006
FSR_0284,8.775,1.7817553746524688
Alessi_1,8.84,2.512
NGC_1724,9.0,1.6074550232146685
NGC_1513,8.5,2.123851640967086
BDSB_21,8.9,1.792391689498254
FSR_0295,8.8,1.8948696567452525
NGC_2126,9.45,1.9822712330395684
SAI_43,8.905,1.0413926851582251
NGC_7243,7.965,3.0389999999999997
FSR_0296,8.937999999999999,1.2430380486862944
FSR_0690,9.0,1.7745169657285496
FSR_0440,9.1,1.3617278360175928
NGC_6895,9.33,1.845098040014257
LDN_988e,6.67,1.1139433523068367
NGC_1545,8.81,1.756
SAI_143,8.6,1.6127838567197355
Teutsch_144,8.805,1.8750612633917
NGC_7801,9.255,1.5118833609788744
FSR_0307,9.15,1.3891660843645324
FSR_0290,8.92,1.6434526764861874
Berkeley_67,9.242,1.8893017025063104
SAI_49,9.15,1.5440680443502757
NGC_7031,8.2,2.285557309007774
FSR_0312,8.66,1.2671717284030137
FSR_0278,8.85,1.2430380486862944
Berkeley_53,9.09,2.2380461031287955
Barkhatova_2,8.632,1.591064607026499
ASCC_126,7.4510000000000005,2.508
FSR_0667,8.08,1.2671717284030137
IRAS_04324+5106,8.38,1.3324384599156054
NGC_1528,8.55,2.6839999999999997
FSR_0322,9.25,1.7520484478194385
FSR_0304,8.785,1.975431808509263
FSR_0325,8.45,2.0211892990699383
NGC_1348,8.45,1.6283889300503116
FSR_0319,8.6,1.8721562727482928
ASCC_115,8.35,1.254
MWSC_4316,9.23,1.2430380486862944
NGC_7086,8.065,2.1383026981662816
FSR_0306,7.5,1.9444826721501687
SAI_1,9.27,0.9777236052888477
Berkeley_55,8.57,1.5185139398778875
King_7,8.85,2.6464037262230695
FSR_0620,8.84,1.8779469516291882
FSR_0671,7.9,1.255272505103306
FSR_0477,9.04,1.414973347970818
FSR_0617,9.25,1.2787536009528289
FSR_0663,8.914,1.4548448600085102
FSR_0660,6.75,1.591064607026499
ASCC_112,8.15,1.4169999999999998
Czernik_15,7.3,1.380211241711606
FSR_0316,8.915,2.0492180226701815
NGC_7296,8.675,1.4548448600085102
FSR_0507,9.0,1.5378190950732742
Berkeley_98,9.32,2.0149403497929366
Kronberger_80,8.75,1.290034611362518
Juchert_19,9.3,1.0791812460476249
BDSB_22,8.9,1.2430380486862944
FSR_0323,8.95,1.423245873936808
Czernik_16,7.3,2.0293837776852097
NGC_1444,6.85,1.2041199826559248
NGC_1496,8.85,1.414973347970818
Berkeley_9,9.3,1.9661417327390327
FSR_0544,8.906,1.7520484478194385
Stock_12,8.45,1.557
King_5,9.09,2.1986570869544226
Berkeley_13,8.87,1.3521825181113625
Waterloo_1,8.6,1.3891660843645324
IC_1434,8.245,2.0293837776852097
NGC_1708,8.755,1.703
FSR_0342,8.275,1.7671558660821804
FSR_0683,9.2,1.4393326938302626
Patchick_103,8.95,1.1760912590556813
FSR_0341,9.0,1.7160033436347992
NGC_1220,8.2,1.462397997898956
Kronberger_84,8.825,1.7283537820212285
Kronberger_81,8.6,1.6532125137753437
FSR_0362,9.009,1.5854607295085006
FSR_0656,8.895,2.0394141191761372
FSR_0320,8.85,1.5622928644564746
NGC_7128,7.26,1.7708520116421442
FSR_0314,8.14,2.0433622780211294
FSR_0317,8.8,1.7708520116421442
FSR_0324,8.18,1.4471580313422192
FSR_0326,8.1,1.3979400086720377
FSR_0655,8.72,1.021189299069938
Juchert_11,8.9,1.4065401804339552
FSR_0357,8.835,1.3117538610557542
ASCC_114,7.75,1.041
IC_1442,7.6,3.5589999999999997
FSR_0654,8.508,1.1139433523068367
FSR_0693,9.0,1.0413926851582251
NGC_7245,8.55,1.6334684555795864
NGC_7438,8.8,1.986
King_9,9.5,1.1139433523068367
ASCC_116,7.95,4.226
BDSB_24,7.2,1.0413926851582251
NGC_7127,8.8,1.662757831681574
ASCC_128,8.454,2.7689999999999997
FSR_0515,9.275,1.2174839442139063
NGC_7175,8.821,2.098643725817057
FSR_0344,8.9,1.6720978579357175
FSR_0479,8.8,1.3010299956639813
ASCC_121,6.4,3.741
Czernik_12,9.1,1.7481880270062005
FSR_0333,8.895,2.1172712956557644
FSR_0336,9.1,2.2753113545418118
Alessi_2,8.698,1.6540000000000001
FSR_0338,8.1,1.414973347970818
FSR_0310,8.095,1.5740312677277188
IRAS_02130+5509,8.0,0.9030899869919435
NGC_7226,8.725,1.6901960800285136
Berkeley_96,7.0,1.5118833609788744
FSR_0653,8.84,1.2174839442139063
FSR_0334,9.31,1.5118833609788744
BDSB_23,8.15,1.146128035678238
NGC_744,8.375,2.335
FSR_0365,8.905,1.6720978579357175
ASCC_129,9.05,2.309
ASCC_2,8.87,3.054
Dolidze_46,8.412,1.550228353055094
Teutsch_126,8.8,1.5378190950732742
Stock_11,9.086,1.505149978319906
NGC_657,9.0,1.2787536009528289
ASCC_5,7.78,2.194
Berkeley_94,7.45,1.2041199826559248
Trumpler_2,7.925,2.634
FSR_0384,6.85,1.6384892569546374
NGC_6856,9.01,0.8450980400142568
MWSC_5373,9.1,1.2304489213782739
FSR_0611,8.75,1.7634279935629373
King_6,8.975,0.46299999999999997
Berkeley_102,9.14,1.462397997898956
NGC_7789,9.265,3.7880000000000003
FSR_0614,6.75,1.7363965022766426
FSR_0356,9.1,1.6384892569546374
FSR_0427,8.6,1.7520484478194385
FSR_0530,9.3,1.4842998393467859
Stock_4,8.6,2.623
NGC_7423,8.901,1.6020599913279623
NGC_869,7.28,6.022
NGC_884,7.2,6.2
ASCC_120,7.4,4.137
Alicante_1,6.35,1.0606978403536116
NGC_7235,7.3,2.358
SAI_25,9.185,1.662757831681574
MWSC_5012,9.085,1.1903316981702914
IC_1396,6.0,3.4389999999999996
Berkeley_92,9.0,1.7075701760979363
NGC_957,7.25,2.8480000000000003
NGC_7055,8.4,1.2174839442139063
FSR_0354,8.0,1.6232492903979006
ASCC_6,7.8,2.866
ASCC_9,7.0,3.469
NGC_7281,7.86,3.219
Stock_21,8.825,2.259
Teutsch_74,9.05,1.7745169657285496
FSR_0596,9.15,1.8195439355418688
NGC_7261,7.5,2.1172712956557644
King_2,9.67,1.423245873936808
FSR_0670,9.005,1.462397997898956
IC_361,8.982000000000001,2.1055101847699738
NGC_457,7.38,3.299
FSR_0377,7.7,1.0
King_18,8.525,1.6580113966571124
Basel_10,7.6,1.4842998393467859
FSR_0381,8.25,1.7481880270062005
Juchert_9,6.7,1.1613680022349748
King_20,8.648,1.6127838567197355
FSR_0441,8.65,1.5118833609788744
Czernik_14,8.584,1.3979400086720377
FSR_0394,9.2,1.6857417386022637
Berkeley_66,9.15,2.0433622780211294
Alessi_20,7.575,1.3619999999999999
FSR_0591,6.85,1.505149978319906
Czernik_8,8.175,1.6384892569546374
FSR_0358,9.3,1.9084850188786497
NGC_436,7.925,1.5854607295085006
FSR_0385,8.85,1.3010299956639813
ASCC_7,7.4,3.468
Teutsch_125,9.1,1.3710678622717363
FSR_0366,8.715,1.7671558660821804
Berkeley_97,7.55,1.3891660843645324
King_4,8.205,2.0827853703164503
Tombaugh_5,8.846,2.211
FSR_0443,8.8,1.6020599913279623
Berkeley_95,8.55,1.792391689498254
King_10,7.825,2.2600713879850747
SAI_17,8.9,1.4065401804339552
FSR_0632,8.35,1.863322860120456
FSR_0459,7.8,1.3979400086720377
Berkeley_103,8.7,1.6384892569546374
FSR_0486,8.9,1.130333768495006
NGC_6832,9.285,1.0413926851582251
FSR_0634,8.952,1.5378190950732742
Stock_2,8.44,3.987
BDSB_37,8.6,1.146128035678238
IRAS_23151+5912,8.28,1.6812412373755872
ASCC_8,7.77,3.98
FSR_0401,8.6,1.7032913781186614
FSR_0474,8.9,1.469822015978163
FSR_0435,8.35,1.8260748027008264
Teutsch_54,9.15,1.3010299956639813
FSR_0521,9.21,1.7853298350107671
FSR_0417,8.275,1.5314789170422551
Czernik_9,8.75,1.550228353055094
Dolidze_56,8.95,1.3891660843645324
Czernik_42,6.7,1.6283889300503116
NGC_7429,8.08,1.7708520116421442
Juchert-Saloran_1,9.3,1.7958800173440752
Riddle_6,7.1,0.9030899869919435
Stock_23,8.3,0.86
FSR_0364,9.15,1.462397997898956
NGC_7795,9.0,1.6857417386022637
Kumar_21,7.68,1.3010299956639813
NGC_433,7.81,2.682
Czernik_2,9.123,1.662757831681574
NGC_743,8.29,2.031408464251624
Czernik_10,8.502,1.5314789170422551
NGC_129,7.975,3.011
Skiff_J2330+60.2,8.4,1.866287339084195
FSR_0627,8.25,1.130333768495006
Riddle_4,7.35,1.5118833609788744
FSR_0537,9.0,1.5563025007672873
Berkeley_2,8.98,1.7323937598229686
Berkeley_65,7.2,1.8356905714924256
IC_1848,6.85,3.97
Teutsch_53,8.85,1.3521825181113625
Markarian_50,7.1,1.469822015978163
IRAS_02054+6011,6.8,1.662757831681574
Berkeley_1,8.6,1.3222192947339193
BDSB_47,8.94,0.7781512503836436
King_19,9.1,1.968482948553935
SAI_149,8.4,1.2787536009528289
SAI_24,7.2,1.4313637641589874
FSR_0628,9.25,1.6483600109809315
NGC_7510,7.7,1.296
IRAS_02511+6023,7.8,1.0791812460476249
FSR_0351,9.125,1.8603380065709938
MWSC_5374,9.26,1.1760912590556813
IRAS_02459+6029,7.9,0.8129133566428556
NGC_581,7.44,2.245
NGC_6939,9.27,2.5237464668115646
NGC_659,7.7620000000000005,2.024
Stock_7,7.8,1.4809999999999999
SAI_6,8.7,1.7363965022766426
FSR_0460,8.705,1.4983105537896004
FSR_0547,8.9,1.130333768495006
IRAS_02044+6031,6.25,1.9242792860618816
NGC_7419,7.5,1.9003671286564703
FSR_0369,9.1,1.130333768495006
FSR_0422,8.664,1.3424226808222062
FSR_0451,8.7,1.7363965022766426
Dolidze_12,9.135,1.7481880270062005
Pfleiderer_3,9.0,1.667452952889954
FSR_0448,8.55,2.0472748673841794
Berkeley_58,8.47,3.38
Berkeley_60,8.4,1.6580113966571124
Berkeley_6,8.6,1.9242792860618816
ASCC_118,7.87,1.983
FSR_0578,8.985,1.0
NGC_189,8.709,1.6127838567197355
King_13,8.595,1.8512583487190752
NGC_7790,8.1,2.505
BDSB_44,6.87,1.7032913781186614
NGC_663,7.5,3.523
BDSB_48,7.95,1.021189299069938
Trumpler_1,7.1,1.3979400086720377
FSR_0425,8.7,1.423245873936808
FSR_0534,8.7,1.568201724066995
NGC_103,8.565,1.550228353055094
Czernik_5,8.615,1.7075701760979363
Czernik_43,7.76,3.3560000000000003
NGC_7788,7.48,2.713
BDSB_30,6.55,1.130333768495006
IC_1805,7.25,3.3569999999999998
Czernik_4,7.715,1.0791812460476249
FSR_0480,9.3,2.0043213737826426
Czernik_1,7.76,1.255272505103306
NGC_7538,6.3,1.3117538610557542
NGC_136,8.4,1.5854607295085006
NGC_381,8.85,1.515
ASCC_4,8.65,2.785
NGC_1027,8.55,2.035
Frolov_1,7.587999999999999,3.0780000000000003
FSR_0378,8.1,1.3324384599156054
FSR_0584,9.1,0.9777236052888477
Teutsch_76,6.9,1.2174839442139063
NGC_7654,7.9,2.193
Harvard_21,8.175,1.3010299956639813
Mayer_1,7.74,3.15
NGC_225,8.191,1.787
Tombaugh_4,8.64,1.7201593034059568
IC_166,9.0,2.45178643552429
King_15,8.4,1.130333768495006
NGC_654,7.25,2.096
BDSB_46,7.25,1.0606978403536116
Czernik_44,7.5,1.6334684555795864
King_12,7.145,3.091
Czernik_17,8.98,1.130333768495006
Stock_24,7.985,1.8095597146352678
Teutsch_162,7.0,1.2671717284030137
IRAS_02232+6138,6.85,1.5965970956264601
Teutsch_55,8.735,1.7032913781186614
FSR_0404,8.4,1.380211241711606
FSR_0524,9.19,1.7032913781186614
Stock_17,7.0,1.6074550232146685
NGC_366,7.9,1.9661417327390327
Czernik_7,9.116,1.4393326938302626
Stock_3,7.85,1.6532125137753437
SAI_16,9.15,1.591064607026499
ASCC_117,6.225,3.4610000000000003
IRAS_02541+6208,6.65,2.0253058652647704
Czernik_13,6.855,1.8603380065709938
Pfleiderer_4,9.65,1.3891660843645324
NGC_1502,7.08,1.911
FSR_0346,8.25,1.2430380486862944
Berkeley_7,7.25,1.8573324964312685
FSR_0498,8.55,1.505149978319906
ASCC_130,7.2410000000000005,3.4360000000000004
IRAS_02497+6217,6.8,1.6766936096248666
FSR_0347,8.25,1.4313637641589874
SAI_21,8.95,1.3424226808222062
FSR_0406,7.3,1.1903316981702914
Stock_20,8.337,1.974
NGC_7160,7.2,2.019
SAI_14,9.45,1.667452952889954
MWSC_5011,9.45,1.423245873936808
King_21,7.8,1.7363965022766426
ASCC_1,8.406,3.9619999999999997
SAI_4,8.8,1.3521825181113625
Kronberger_55,7.38,0.9777236052888477
Czernik_3,8.8,1.290034611362518
Czernik_6,7.98,1.5854607295085006
FSR_0413,8.25,1.0413926851582251
Berkeley_5,8.83,1.255272505103306
FSR_0414,8.725,1.2430380486862944
FSR_0542,8.35,1.8388490907372552
Teutsch_23,7.1,1.3010299956639813
FSR_0416,7.85,1.3222192947339193
FSR_0536,8.397,1.863322860120456
BDSB_51,8.15,0.9777236052888477
Trumpler_3,8.005,2.204
FSR_0418,8.85,1.8920946026904804
King_14,7.7,1.9731278535996986
Negueruela_1,6.98,1.8356905714924256
Pismis-Moreno_1,7.4,1.693
NGC_559,8.8,2.4216039268698313
NGC_146,7.7010000000000005,3.298
NGC_133,7.3,1.3521825181113625
FSR_0442,9.0,2.010723865391773
FSR_0388,8.13,1.6127838567197355
IRAS_01546+6319,6.59,2.2764618041732443
Berkeley_104,8.805,1.8325089127062364
FSR_0538,8.86,1.6127838567197355
Berkeley_63,8.9,1.5563025007672873
FSR_0494,9.3,2.0881360887005513
NGC_886,8.75,2.6319999999999997
Berkeley_100,7.432,1.146128035678238
Berkeley_62,7.3,1.99563519459755
Berkeley_93,7.45,1.0413926851582251
FSR_0496,9.055,2.070037866607755
NGC_637,6.74,1.926
Dias_1,7.9,1.916453948549925
Dolidze_13,8.962,1.462397997898956
FSR_0398,7.7,2.167317334748176
FSR_0430,8.88,1.6232492903979006
King_16,7.8,1.792391689498254
Berkeley_101,8.86,1.919078092376074
FSR_0612,9.092,1.3979400086720377
Stock_5,7.7,2.4130000000000003
Berkeley_4,7.3,3.803
King_1,9.7,2.4742162640762553
FSR_0553,8.6,1.7745169657285496
NGC_609,9.15,1.792391689498254
Czernik_45,7.706,1.1613680022349748
Stock_18,8.68,1.2041199826559248
FSR_0519,7.35,1.6766936096248666
ASCC_127,7.82,2.445
FSR_0551,6.68,1.2787536009528289
FSR_0508,6.67,1.3117538610557542
FSR_0423,9.1,1.8573324964312685
FSR_0643,9.3,1.290034611362518
BDB_94,7.4,1.1139433523068367
Pfleiderer_1,9.07,1.3010299956639813
NGC_7142,9.25,2.194514341882467
FSR_0522,8.55,1.5965970956264601
FSR_0546,9.0,1.845098040014257
Berkeley_64,9.0,1.6532125137753437
FSR_0549,9.3,1.5378190950732742
FSR_0516,8.83,1.5118833609788744
BDSB_31,7.4,0.5440680443502757
NGC_7129,7.15,0.6532125137753437
FSR_0465,9.09,1.7888751157754168
Berkeley_10,8.81,1.9344984512435677
FSR_0405,9.3,1.6580113966571124
Berkeley_61,8.985,1.4065401804339552
Berkeley_59,6.1,2.221
FSR_0561,8.24,1.2787536009528289
FSR_0558,8.8,1.5185139398778875
NGC_7762,9.32,2.1398790864012365
PTB_9,9.07,2.2342641243787895
PTB_6,8.932,1.9030899869919435
PTB_7,6.55,1.9344984512435677
Skiff_J0058+68.4,9.01,2.4756711883244296
FSR_0368,8.38,1.1903316981702914
IRAS_00013+6817,7.15,1.0606978403536116
King_11,9.32,2.3560258571931225
FSR_0581,8.4,1.4393326938302626
FSR_0503,9.18,1.7745169657285496
FSR_0429,8.23,1.255272505103306
FSR_0428,9.23,1.5563025007672873
FSR_0576,8.55,0.8129133566428556
FSR_0386,7.94,0.9030899869919435
FSR_0379,8.12,1.0
FSR_0389,8.9,1.0
PTB_3,9.5,1.667452952889954
PTB_4,7.0,1.6946051989335686
vdBergh_152,9.295,1.423245873936808
FSR_0464,9.145,1.7160033436347992
FSR_0555,7.8,1.130333768495006
FSR_0630,9.355,1.255272505103306
NGC_110,8.97,1.3617278360175928
PTB_2,9.3,1.845098040014257
Collinder_463,8.45,3.279
Berkeley_99,9.347999999999999,1.5740312677277188
Collinder_471,8.8,1.3324384599156054
FSR_0568,9.0,1.7403626894942439
FSR_0569,8.375,1.3979400086720377
NGC_7708,8.76,1.7403626894942439
FSR_0466,8.895,1.3010299956639813
vdBergh_150,8.8,1.1903316981702914
FSR_0606,8.476,0.9777236052888477
FSR_0539,9.305,1.462397997898956
FSR_0531,9.4,1.6180480967120927
FSR_0446,7.96,1.130333768495006
Berkeley_8,9.3,2.0253058652647704
FSR_0449,8.058,1.1613680022349748
FSR_0437,8.225,1.3979400086720377
FSR_0410,9.2,0.7781512503836436
MWSC_5377,9.245,1.3424226808222062
MWSC_5076,8.85,0.9294189257142927
FSR_0532,9.15,1.3324384599156054
FSR_0492,8.61,1.1139433523068367
FSR_0504,9.45,0.8450980400142568
SAI_30,8.148,0.8450980400142568
MWSC_4674,9.55,1.4983105537896004
NGC_188,9.65,2.558708570533166
MWSC_5010,9.45,0.9777236052888477
MWSC_5004,9.215,1.0791812460476249
ASCC_3,7.729,2.7889999999999997
IC_1590,6.895,1.723
Platais_2,8.312999999999999,2.678
Collinder_33,8.347000000000001,2.748
Alessi_13,8.72,2.62
Stock_8,7.05,3.286
ASCC_21,7.11,2.93
NGC_1981,7.11,1.298
NGC_1976,6.0,1.9880000000000002
NGC_1977,6.6,1.4409999999999998
NGC_1980,6.67,1.53
Collinder_70,7.4,3.4539999999999997
Platais_6,7.96,3.3939999999999997
ASCC_24,7.3,1.601
Collinder_95,7.3,1.125
NGC_2244,6.7,2.929
NGC_2264,6.75,3.252
NGC_2306,9.0,2.147
ASCC_33,7.7,3.891
vdBergh_92,7.36,2.772
NGC_2358,8.785,1.825
NGC_2467,8.1,2.7960000000000003
ASCC_45,7.25,3.907
Pismis_4,8.155,2.475
Mamajek_1,6.99,-0.373
Turner_5,8.49,3.609
Ruprecht_90,6.8,4.896
Collinder_228,6.68,3.7460000000000004
Trumpler_14,6.0,2.7769999999999997
Trumpler_15,7.08,2.345
Trumpler_16,6.5,3.05
Pismis_17,7.4,3.991
Collinder_258,8.35,2.362
Loden_694,7.38,3.866
NGC_4755,7.3,3.492
Stock_16,6.78,3.1510000000000002
NGC_5460,8.3,2.2319999999999998
ASCC_77,6.75,4.123
NGC_5662,8.275,2.36
Alessi_8,8.105,1.9969999999999999
NGC_6025,8.18,2.6210000000000004
NGC_6087,7.95,3.2030000000000003
NGC_6231,7.05,2.823
ESO_332-08,8.17,1.732
NGC_6242,7.55,2.6519999999999997
NGC_6250,7.42,2.9
ASCC_86,8.05,3.0189999999999997
NGC_6322,7.16,1.5419999999999998
ASCC_89,7.0,3.486
NGC_6383,6.6,2.6069999999999998
NGC_6514,6.9,2.1430000000000002
NGC_6530,6.67,2.8310000000000004
Collinder_367,7.295,3.503
NGC_6611,6.33,3.003
NGC_6613,7.705,2.274
NGC_6618,6.0,4.479
ASCC_111,6.65,4.251
Roslund_6,8.67,1.489
NGC_7058,8.35,0.159
ASCC_122,7.7,3.4530000000000003
ASCC_123,8.191,2.6689999999999996
NGC_7380,7.25,3.645
ASCC_125,6.7,4.467
Berkeley_14A,6.97,3.8739999999999997
Cep_OB3,7.75,4.037
Collinder_121,7.08,3.641
Cyg_OB2,6.72,4.495
Harvard_10,7.97,3.9419999999999997
Lynga_7,10.05,1.9980000000000002
NGC_3324,6.1,3.427
Platais_3,8.8,3.103
Platais_9,8.09,3.4360000000000004
Sco_OB4,6.82,5.178
Sco_OB5,6.325,5.6579999999999995
Sgr_OB7,6.45,5.351
Sigma_Ori,6.1,1.8780000000000001
vdBergh-Hagen_23,7.14,1.743
vdBergh-Hagen_205,7.12,1.952
